Facility_ID,Overall Rating,Recommendation Score,Nurse Communication,Doctor Communication,Staff Responsiveness,Medicine Communication,Discharge Information,Care Transition,Cleanliness,Quietness
10001,89,90,89,91,80,75,85,82,82,87
10005,87,84,90,92,77,76,87,81,86,87
10006,83,80,89,89,76,70,83,76,79,87
10007,89,88,94,95,89,83,92,82,83,90
10011,86,86,90,90,83,74,85,80,79,84
10012,85,83,93,93,85,80,87,79,83,83
10016,85,83,89,91,78,71,82,78,81,79
10019,91,91,93,93,86,78,87,83,88,88
10021,90,89,92,94,88,81,85,79,86,92
10023,88,87,90,90,84,75,87,80,83,82
10024,87,86,90,90,81,72,82,80,79,82
10029,89,90,93,93,84,79,87,83,85,87
10033,90,92,92,93,82,76,89,83,81,84
10035,84,81,88,89,78,70,77,77,82,86
10036,87,82,92,92,83,74,81,79,89,86
10039,88,90,91,91,80,74,86,81,84,85
10040,83,80,89,88,79,73,82,77,75,82
10045,95,95,96,96,92,84,93,86,94,95
10046,88,88,89,87,83,75,83,81,81,88
10049,87,87,92,92,86,79,85,81,84,89
10052,91,90,95,94,92,84,91,82,88,91
10055,88,89,92,92,83,80,86,82,88,86
10056,88,89,90,92,79,73,83,81,79,86
10061,85,81,92,87,85,75,83,79,87,88
10065,88,86,92,90,87,76,86,80,85,89
10069,87,81,90,91,85,81,87,80,86,90
10078,82,78,87,87,78,70,85,77,76,86
10079,89,89,93,93,85,78,91,81,85,87
10083,90,89,94,93,89,82,88,83,86,88
10085,85,83,91,92,80,74,86,79,89,86
10086,92,91,93,94,89,76,89,84,93,91
10087,88,88,90,91,84,75,86,81,79,80
10089,82,79,89,90,79,73,83,77,77,81
10090,86,85,88,88,84,73,84,80,83,83
10092,87,84,88,90,79,75,86,78,80,83
10097,91,88,95,96,88,86,87,85,93,92
10099,87,84,91,92,88,79,90,79,83,86
10100,88,89,91,90,84,76,87,81,81,84
10101,83,79,89,85,85,75,82,80,83,87
10103,87,85,91,92,83,76,81,79,85,86
10104,89,89,90,92,80,73,85,80,79,87
10108,91,91,93,92,87,78,89,83,90,87
10112,87,83,92,94,80,75,80,80,93,86
10113,86,85,89,90,79,75,86,79,84,80
10114,82,79,89,91,78,73,79,78,78,82
10118,76,72,85,88,71,74,72,74,82,85
10125,94,93,97,96,92,89,88,84,93,93
10126,92,90,97,96,95,87,90,85,92,93
10129,91,90,94,93,87,83,86,83,94,90
10130,92,92,94,91,89,80,90,83,92,85
10131,83,83,88,89,79,70,81,78,78,83
10139,79,77,85,89,69,68,82,76,78,78
10144,89,89,89,91,83,75,87,81,77,83
10148,88,87,92,95,86,83,89,82,86,89
10149,91,91,92,92,85,78,89,81,86,86
01014F,92,90,92,96,84,82,86,84,86,84
10158,85,79,88,94,79,76,86,77,90,88
10164,87,85,89,92,82,78,85,79,83,90
10168,94,96,95,94,92,86,89,87,89,93
10169,86,81,91,92,90,80,89,80,84,86
10173,95,96,95,95,94,84,90,85,88,94
01019F,89,87,92,93,85,80,83,81,89,89
20001,89,92,92,91,83,74,90,81,87,78
20006,89,88,93,92,85,78,90,80,90,86
20008,88,88,93,93,87,84,90,83,91,86
20012,88,88,91,91,86,78,86,82,90,82
20017,86,84,89,88,81,73,87,80,82,82
20018,87,85,90,90,75,72,82,75,82,83
20024,91,92,92,92,82,80,92,84,87,82
20026,85,85,89,91,83,81,86,80,85,77
02013F,89,89,92,93,89,83,93,85,84,85
30002,87,86,90,90,80,73,84,79,81,80
30006,86,87,90,88,78,72,84,79,79,71
30007,86,82,91,89,85,75,85,79,88,82
30010,81,78,88,88,77,69,83,77,81,73
30011,76,72,83,84,72,64,80,74,77,72
30012,85,84,90,86,84,72,85,78,85,74
30013,84,84,88,87,79,67,80,78,87,83
30014,88,87,91,89,83,75,86,80,88,79
30016,86,83,89,88,77,75,85,78,83,80
30022,83,80,87,87,76,72,83,78,74,68
30023,87,87,90,91,82,77,84,81,81,77
30024,89,90,92,90,82,75,86,81,83,82
30030,77,73,83,82,74,64,71,69,83,74
30036,90,89,92,89,86,78,90,82,87,82
30037,81,78,89,89,77,67,82,77,82,78
30038,89,90,91,90,85,76,87,81,82,77
30043,85,82,89,88,79,73,83,78,89,83
30055,85,84,90,89,84,74,86,78,88,80
30061,85,84,88,88,80,70,83,79,79,72
30062,86,84,90,86,83,73,82,78,90,83
30064,86,86,88,88,77,75,84,79,83,79
30065,85,82,88,86,74,69,81,77,76,79
30069,82,78,89,87,79,73,83,76,81,78
30071,90,81,90,90,85,78,82,80,87,90
30073,87,87,88,90,84,80,81,79,84,77
30078,90,86,93,94,87,80,85,80,85,85
30083,78,73,85,84,74,69,78,75,79,77
30084,83,78,86,88,81,82,78,76,82,81
30085,78,76,85,84,75,68,78,74,76,70
30087,89,90,92,91,82,75,87,82,84,80
30088,84,83,88,85,73,69,82,78,84,79
30089,86,85,89,87,78,71,83,78,82,81
30092,88,88,91,88,82,75,87,80,84,76
30093,84,84,88,87,78,71,84,79,84,75
30094,80,78,86,87,74,66,82,76,78,74
30101,80,78,87,84,78,69,76,74,81,74
30103,97,98,95,95,91,82,93,88,91,90
30105,88,90,91,88,82,71,84,79,83,76
30107,93,94,96,93,92,83,93,86,92,87
30108,90,89,92,90,88,80,89,82,87,84
30110,77,73,85,83,77,65,79,73,73,71
30111,84,82,87,88,75,74,81,77,75,72
30112,95,95,96,93,94,88,92,87,92,90
30113,89,86,88,91,80,80,78,77,87,81
30114,84,83,88,86,78,73,85,78,80,77
30115,89,87,91,90,81,74,84,79,85,85
30117,89,87,91,85,87,76,84,80,92,84
30119,91,90,92,89,85,76,88,82,88,84
30121,81,78,86,87,77,69,84,76,80,79
30122,89,89,90,89,82,74,86,81,84,86
30123,93,94,94,92,86,78,88,82,86,85
03012F,87,85,92,92,85,81,89,82,83,75
30130,89,89,91,89,85,77,87,81,88,87
30131,93,93,93,93,88,82,92,85,90,84
30134,91,89,93,90,87,77,88,82,85,84
30139,91,90,93,88,87,79,88,83,90,89
03013F,90,89,92,91,83,81,85,82,88,78
30146,93,93,93,92,84,78,87,83,92,86
30147,88,87,90,88,83,74,82,79,82,87
30148,87,86,90,88,82,71,82,78,83,82
03033F,92,93,95,93,90,85,91,85,92,86
31314,88,87,90,87,84,76,82,79,90,83
31317,89,88,93,90,86,70,82,79,85,85
31318,90,88,92,88,88,80,90,82,88,84
31319,91,89,93,93,90,77,90,83,88,85
40001,89,85,93,90,84,79,85,80,88,86
40002,88,86,91,91,87,73,86,81,87,90
40004,89,89,90,91,83,74,85,81,85,84
40007,84,83,88,90,78,69,84,78,73,81
40010,90,92,91,91,84,73,84,82,91,82
40011,90,87,92,94,87,78,81,81,87,90
40014,86,84,89,89,81,74,84,79,83,85
40016,89,90,91,91,82,79,86,81,85,85
40017,86,83,92,92,85,76,85,81,93,85
40019,84,82,90,88,85,82,73,80,83,89
40020,89,89,92,93,82,73,86,81,82,85
40022,87,86,91,89,82,74,84,80,89,84
40026,88,87,90,90,81,75,84,80,85,82
40027,89,90,91,90,84,76,87,82,79,86
40029,90,90,93,93,85,78,85,83,86,85
40036,81,80,86,89,79,70,80,77,70,74
40039,85,82,88,90,79,73,82,77,83,84
40041,85,82,91,90,83,76,87,79,80,83
40050,82,77,88,91,80,72,80,78,77,81
40051,89,87,94,96,84,80,80,81,85,86
40055,84,83,88,87,79,70,83,77,77,80
40062,87,87,91,88,84,73,83,79,83,76
40067,89,85,93,95,87,86,87,82,92,93
40069,82,77,87,84,82,70,80,76,79,80
40071,87,83,89,91,84,74,84,79,83,88
40078,83,83,87,85,77,68,82,75,83,81
40084,84,81,86,90,78,72,83,79,85,86
04009F,94,94,96,96,93,84,91,88,93,90
04010F,89,88,91,91,83,80,87,83,85,78
40114,86,86,89,91,79,72,83,79,74,83
40118,90,91,91,91,84,74,86,81,85,87
40119,88,85,91,89,85,75,86,79,86,85
40134,95,97,95,95,92,83,86,86,89,89
40137,88,87,91,91,85,76,84,80,80,84
40147,94,94,94,93,87,83,90,84,92,94
40154,89,90,92,90,85,74,81,81,87,89
40161,95,95,95,94,91,84,87,84,92,92
41311,93,91,94,95,90,84,87,83,95,90
41330,89,91,93,93,85,74,85,83,89,90
41332,90,86,94,95,90,83,89,82,86,94
50002,87,84,89,89,83,70,82,74,87,79
50006,85,84,89,90,80,73,87,78,88,71
50007,90,91,92,91,81,76,88,82,89,80
50008,87,86,91,90,80,73,84,82,89,75
50009,89,88,92,90,87,75,85,80,89,76
50013,89,91,91,90,86,76,89,80,89,70
50014,92,91,95,92,88,81,88,81,93,84
50017,90,90,92,91,85,77,88,84,88,81
50022,86,85,89,88,77,72,82,79,83,72
50024,83,78,88,85,83,72,77,75,86,78
50025,89,89,91,91,83,77,89,83,84,77
50026,87,86,90,90,81,75,86,81,88,76
50028,88,86,93,92,89,80,89,80,86,79
50030,74,69,82,84,68,65,78,71,75,66
50036,87,86,88,87,80,72,83,78,88,75
50038,88,86,90,90,81,74,85,76,86,74
50039,88,89,91,88,81,75,86,79,81,73
50040,86,86,89,90,78,75,87,80,85,74
50042,89,86,93,90,88,77,91,81,93,73
50043,89,90,90,92,81,74,85,82,88,83
50045,82,82,87,86,77,71,85,78,89,72
50047,91,91,90,91,85,78,84,81,89,82
50054,88,85,90,89,83,71,87,80,92,78
50055,88,88,90,90,81,75,82,79,88,81
50056,80,77,87,86,77,69,80,75,86,68
50057,87,86,90,89,82,78,86,77,83,80
50058,87,87,89,88,80,74,84,79,85,77
50060,86,86,89,90,78,74,87,78,85,72
50063,83,79,85,85,76,71,80,72,79,74
50069,91,91,91,90,82,76,87,82,87,81
50070,88,88,91,92,86,78,85,81,87,72
50071,88,88,90,93,82,76,87,81,87,75
50072,86,87,90,92,79,72,85,81,85,68
50073,89,89,90,92,80,75,88,80,86,79
50075,87,87,89,91,79,72,84,79,85,76
50076,88,87,90,92,83,75,85,81,83,73
50077,86,85,90,90,80,76,86,81,85,73
50078,87,86,90,91,83,77,88,81,90,77
50082,86,84,89,89,79,74,85,78,83,78
50084,87,86,91,90,83,78,88,81,82,71
50089,88,85,89,88,80,76,83,78,88,77
50090,87,85,92,91,88,76,91,79,89,81
50091,79,75,80,78,69,61,77,75,85,66
50093,84,83,87,86,77,71,83,76,83,78
50099,86,85,89,87,80,74,83,78,83,78
50100,90,91,92,90,82,77,88,82,87,83
50101,86,85,91,90,81,75,88,79,83,74
50102,86,83,88,90,82,76,83,79,89,79
50103,83,81,88,87,78,71,82,77,83,74
50104,85,82,87,85,79,68,79,73,86,81
50107,87,86,90,90,82,77,87,79,88,77
50108,89,90,90,91,82,77,89,82,89,77
50110,82,77,88,87,79,74,87,78,91,75
50112,90,90,90,91,81,75,85,81,88,79
50113,88,85,87,89,80,74,86,83,89,76
50115,87,86,89,88,78,73,86,79,82,77
50116,87,86,90,88,81,73,84,79,87,74
50118,84,82,89,87,83,73,85,79,86,73
50121,85,83,89,87,78,70,87,77,91,77
50122,82,80,86,86,72,69,82,74,86,70
50124,87,86,90,90,83,74,81,79,89,69
50125,85,82,87,85,80,72,85,77,88,78
50126,87,86,88,87,81,73,83,79,84,76
50127,88,88,91,91,82,75,89,82,88,77
50128,79,76,85,84,78,66,78,74,81,72
50129,88,86,90,89,80,74,84,80,88,78
50131,90,92,92,94,86,78,93,84,88,78
50132,87,84,90,90,83,77,86,81,88,77
50133,80,77,89,89,80,75,87,76,82,74
50135,74,67,83,79,69,61,74,71,83,70
50136,87,85,90,90,80,71,86,80,91,73
50137,90,89,90,91,82,77,84,81,88,80
50138,89,89,91,91,83,77,86,81,85,79
50139,88,87,89,90,80,77,85,81,85,80
50140,92,91,92,92,86,82,88,83,86,84
50145,92,92,93,92,86,79,84,83,90,80
50149,85,83,86,84,79,72,82,77,85,74
50150,86,84,92,89,84,80,88,80,86,71
50152,86,85,88,90,79,74,81,78,84,77
50158,77,75,81,82,74,62,75,72,82,72
50159,85,83,87,89,76,71,85,79,84,74
05015F,93,93,94,94,92,85,89,87,90,86
50167,83,80,85,87,75,68,83,71,80,69
50168,91,91,91,90,82,74,85,82,89,81
50169,91,91,92,91,87,78,86,81,89,82
50174,83,83,88,88,77,71,87,77,85,68
50179,81,79,85,84,76,69,80,75,86,71
50180,88,90,89,89,80,72,86,80,83,79
50191,87,84,89,88,80,77,85,78,89,78
50192,85,84,90,89,79,73,84,75,87,77
50194,85,84,90,89,83,75,86,80,84,78
50195,89,88,90,90,81,75,86,81,90,79
50197,90,91,91,93,82,74,88,82,89,82
50204,87,87,88,86,79,70,81,77,88,80
05020F,90,88,92,93,88,86,89,84,83,87
50211,86,84,86,89,78,71,83,77,83,74
50222,88,88,90,89,82,75,86,82,87,80
50224,92,93,91,91,82,77,86,82,90,80
50226,83,80,86,87,80,71,81,76,86,74
50228,89,88,89,90,81,75,84,80,87,79
05022F,92,91,94,94,91,83,90,85,87,85
50230,83,77,86,84,80,66,76,73,85,74
50231,87,86,89,87,80,74,83,78,86,72
50232,88,90,92,90,84,76,89,81,85,70
50234,90,91,93,92,89,79,89,84,90,85
50235,87,86,90,87,79,72,83,78,86,78
50236,87,85,91,87,81,73,86,78,91,78
50238,85,83,89,88,76,71,82,78,84,78
50239,86,86,89,88,80,77,86,80,90,75
50242,85,85,91,90,81,76,87,80,88,67
50243,83,82,88,85,78,72,79,76,81,69
50245,85,84,88,89,76,73,83,78,79,76
50248,87,86,88,89,80,77,86,77,85,70
50254,89,89,92,91,84,74,86,80,91,75
05025F,88,87,89,91,81,79,90,83,87,72
50261,84,80,90,88,80,74,84,78,82,77
50262,89,90,90,91,82,74,87,82,86,75
50272,91,91,91,91,84,78,87,81,89,78
50276,89,89,91,91,84,77,88,82,90,74
50278,90,88,92,90,85,74,87,82,88,75
50279,80,76,88,82,77,72,81,73,79,78
05027F,85,85,89,91,81,74,84,80,83,72
50280,86,88,90,88,83,74,87,79,85,68
50281,86,83,88,87,81,75,84,80,89,76
50283,89,90,91,92,81,75,89,83,85,75
50289,81,78,87,87,78,69,80,77,80,75
50290,89,90,89,90,76,70,84,80,88,81
50291,91,92,92,91,85,78,88,81,85,83
50292,87,85,89,89,78,72,87,82,82,75
50295,87,86,89,88,79,81,86,78,85,74
50298,88,84,92,86,84,77,84,78,89,83
50300,80,77,84,84,73,65,83,74,82,69
50301,84,82,90,89,83,72,88,78,89,65
50305,84,84,87,89,74,68,83,77,82,73
50308,89,91,91,92,82,75,87,82,88,77
50309,90,91,91,90,85,73,85,81,87,77
05030F,88,87,88,90,81,79,83,80,87,79
50313,87,84,88,89,79,71,85,82,89,76
50315,81,78,85,85,75,71,86,76,85,68
05031F,91,93,92,93,85,83,86,86,91,80
50320,87,86,88,90,79,73,83,75,84,78
50324,91,92,92,92,84,77,87,83,89,83
50327,91,92,91,91,85,76,86,80,88,81
50329,81,78,88,87,77,71,81,77,81,67
50334,89,89,91,91,85,79,87,82,91,74
50335,87,86,92,91,85,75,88,81,84,72
50336,85,86,88,87,77,70,87,78,88,80
50342,84,82,89,86,79,75,83,77,89,75
50348,90,90,90,91,83,77,88,82,88,79
50351,92,93,92,91,84,77,87,82,89,80
50352,89,89,92,93,84,80,92,83,91,84
50353,86,86,90,90,79,74,83,80,86,75
50357,93,94,93,90,88,80,89,83,94,84
50360,87,88,89,88,82,73,85,77,86,78
50367,87,86,90,90,80,72,86,78,83,77
50373,87,85,88,88,79,72,83,78,84,77
50376,84,82,86,89,75,68,79,78,77,63
50380,84,83,88,86,78,69,82,79,84,69
50382,84,83,87,87,76,70,82,78,83,72
50390,75,67,83,82,71,61,79,71,74,70
50393,88,87,90,88,83,74,85,77,90,79
50394,91,92,91,91,83,76,87,82,92,84
50396,92,94,92,92,83,78,87,83,92,84
50407,85,83,88,87,83,76,84,80,88,80
50411,90,88,90,90,83,75,84,79,86,81
50414,88,88,90,89,82,77,87,80,87,74
50417,85,83,90,89,86,73,89,79,89,79
50424,92,93,93,94,84,81,92,86,88,84
50425,84,83,89,90,80,74,84,79,83,64
50426,84,80,86,87,80,69,78,75,87,69
50438,89,89,90,90,82,73,82,80,89,79
50441,92,93,93,93,86,81,90,85,89,80
50444,85,82,90,87,80,76,81,78,86,79
50454,91,92,93,92,83,76,89,84,87,82
50455,84,83,89,89,78,68,85,78,82,74
50457,84,82,88,91,78,72,87,80,89,68
50464,83,81,88,85,79,70,84,77,80,69
50468,69,61,76,76,59,64,71,68,73,61
50471,88,85,89,88,83,73,82,75,85,71
50481,83,82,88,85,75,69,79,76,86,73
50485,88,87,90,89,83,74,84,79,87,75
50488,87,88,89,90,82,71,83,79,87,79
50492,86,87,87,87,77,72,88,78,85,76
50496,89,91,91,91,82,75,89,81,86,78
50498,89,90,92,91,86,73,86,81,89,77
50503,89,90,92,91,83,78,89,82,88,75
50506,82,81,88,88,80,73,86,78,83,68
50510,88,89,90,93,82,76,87,81,87,66
50512,88,87,88,90,80,71,82,80,87,73
50515,90,90,92,92,84,79,89,82,86,81
50516,88,87,92,91,84,79,89,81,85,75
50517,78,75,85,79,76,66,78,70,83,76
50523,82,79,88,88,78,68,84,78,84,69
50526,79,72,85,84,73,70,75,72,81,65
50528,85,82,90,89,83,76,84,79,91,78
50534,80,76,87,85,80,69,77,76,84,71
50537,88,88,91,91,83,75,87,81,85,76
50541,91,91,91,92,82,75,88,82,88,82
50549,87,87,90,89,82,74,86,80,88,81
50551,79,76,87,84,76,69,79,75,84,58
50557,89,90,91,89,81,75,87,80,86,72
50561,88,88,89,92,80,77,86,82,83,79
50567,88,88,89,89,81,74,83,80,90,76
50570,81,77,85,82,76,67,82,74,84,71
50573,89,90,90,90,83,74,83,81,86,77
50580,84,81,88,87,79,72,81,74,91,75
50581,80,76,85,85,75,68,79,75,87,70
50586,83,81,84,86,74,67,80,73,88,77
50588,82,79,86,85,76,67,80,74,89,73
50589,83,81,88,85,80,70,84,78,86,73
50590,86,84,88,90,79,76,85,79,85,75
50597,86,84,89,88,78,70,83,77,82,69
50599,87,88,90,90,80,75,87,81,78,68
50603,89,89,91,91,81,75,87,82,89,74
50604,85,84,87,91,77,73,85,79,86,69
50608,81,76,89,87,83,78,82,75,93,75
50609,92,92,93,93,87,79,87,83,86,85
50624,84,82,88,88,77,72,84,78,85,71
50625,89,90,89,90,81,74,84,81,82,76
50633,83,81,90,88,83,74,85,78,86,72
50636,84,82,88,88,78,71,85,79,79,70
50641,77,73,86,83,75,67,80,72,88,75
50663,69,64,79,76,67,61,70,68,79,58
50674,87,87,89,92,81,75,87,80,81,73
50677,87,86,89,91,82,71,83,80,85,72
50678,88,88,90,90,83,76,87,81,87,75
50684,78,74,84,81,75,66,76,72,75,71
50686,89,88,92,92,83,78,88,81,87,75
50689,86,86,90,89,78,71,86,80,83,77
50690,88,89,90,91,78,75,87,81,85,73
50696,92,93,92,92,84,79,88,83,87,81
50701,84,82,89,87,77,71,82,77,83,73
50704,78,75,83,84,76,66,76,75,86,72
50708,94,95,94,93,93,82,91,87,91,91
50709,85,82,88,87,81,74,82,77,88,78
50710,89,88,90,90,80,73,85,80,85,80
50714,95,95,95,94,88,81,92,85,93,88
50717,91,90,92,94,83,78,85,84,95,83
50723,88,87,90,91,80,77,85,80,86,76
50735,82,78,88,87,75,74,83,77,82,74
50736,81,79,86,82,78,70,79,77,85,75
50737,85,81,89,88,82,77,84,78,87,73
50738,83,81,88,87,78,73,85,78,89,71
50739,80,75,82,83,74,65,77,72,84,69
50740,84,83,90,89,82,73,81,79,87,74
50745,81,76,86,88,77,64,78,75,90,77
50746,80,74,83,84,74,64,82,71,83,68
50747,80,77,85,86,78,68,77,70,86,69
50748,88,88,90,90,82,75,86,80,84,76
50755,80,76,84,84,73,64,72,71,85,71
50758,85,82,87,86,82,67,79,75,87,77
50760,89,89,89,91,81,72,86,80,85,77
50761,85,85,88,87,75,68,79,76,82,76
50764,84,84,87,85,77,71,81,79,85,73
50765,89,89,91,92,83,80,87,81,86,76
50767,90,90,91,92,81,76,88,81,88,79
50769,94,95,94,93,90,82,93,85,92,88
50770,84,85,87,86,80,69,83,76,84,75
50771,70,65,77,76,60,61,73,67,76,53
50772,86,86,90,90,81,72,84,79,81,70
50775,89,89,91,89,82,74,84,79,87,76
50776,79,71,86,85,72,72,76,72,86,73
50777,87,87,89,89,79,71,85,79,85,76
50778,90,89,90,90,78,73,84,77,83,84
50779,87,86,88,89,78,75,86,79,87,78
50780,78,75,81,81,72,69,79,73,83,71
50782,93,93,92,91,83,77,85,80,94,85
50784,83,83,89,88,82,72,87,78,86,73
50785,89,88,92,95,89,85,89,80,89,82
05114F,89,88,92,92,87,82,88,83,85,74
05127F,91,90,92,92,83,80,85,83,88,80
05128F,86,86,88,91,82,77,84,81,82,76
51301,93,94,95,94,92,83,90,86,93,84
51303,94,96,95,95,93,89,92,88,90,86
05130F,90,90,91,92,86,83,86,82,89,78
51310,91,92,91,91,82,77,88,82,92,83
51316,88,85,92,89,90,77,88,79,91,78
51317,86,85,89,88,87,70,84,78,95,78
51318,91,91,94,93,92,76,86,82,88,81
51319,90,89,94,92,90,82,87,84,87,85
51320,88,86,94,91,90,77,87,83,90,81
51325,91,89,94,92,91,84,88,84,94,82
51328,94,95,96,95,92,85,92,86,91,88
51329,90,88,92,89,85,75,87,80,92,79
51332,87,85,92,90,89,79,88,80,87,85
60001,89,88,92,92,84,79,86,80,88,83
60003,84,81,88,87,81,71,85,77,86,84
60004,89,88,91,90,82,76,88,81,91,85
60006,91,91,93,93,87,81,89,84,96,86
60008,85,83,92,91,88,82,88,80,90,86
60009,89,89,92,91,83,78,85,80,87,82
60010,89,90,91,91,83,78,89,82,86,80
60011,88,87,90,90,80,77,85,77,84,83
60012,90,89,92,92,85,79,89,83,87,84
60013,90,89,93,92,86,80,88,82,89,86
60014,90,91,92,92,82,81,90,85,87,85
60015,88,88,89,88,81,76,83,81,88,79
60020,85,85,89,88,79,75,87,79,84,80
60022,88,88,90,89,81,75,87,81,84,77
60023,89,88,91,91,82,77,87,81,89,83
60024,90,91,90,91,78,76,87,82,83,81
60027,92,92,92,92,84,78,89,83,90,88
60028,93,93,94,93,86,80,87,84,90,88
60030,89,88,91,90,83,76,88,81,92,83
60031,88,88,90,89,80,74,86,80,83,83
60032,91,91,91,91,81,74,82,81,89,84
60034,84,82,87,88,75,70,82,77,83,79
06003F,92,91,95,95,91,85,91,86,90,94
60044,88,85,90,92,86,79,88,82,97,87
60049,92,94,93,93,89,80,90,83,89,87
60054,93,94,92,93,88,80,90,85,87,82
06005F,92,92,94,93,86,83,89,86,89,90
60064,89,89,92,91,81,75,87,81,86,84
60065,81,76,86,86,78,69,81,76,85,77
60071,88,87,93,90,92,79,87,80,89,84
60075,90,91,92,92,84,80,88,83,90,85
60076,89,85,94,91,93,82,93,82,89,88
06007F,92,93,95,93,94,87,91,87,92,90
60096,92,93,92,92,85,80,90,85,93,89
60100,85,83,88,88,77,70,84,77,85,83
60103,88,88,90,91,83,76,88,82,85,84
60104,89,89,90,89,82,77,85,81,87,86
60112,85,85,88,90,77,71,81,78,85,83
60113,90,89,91,90,82,77,85,81,88,83
60114,88,86,89,90,79,75,88,81,86,86
60116,91,91,92,92,84,78,88,83,87,85
60117,96,97,98,95,96,86,92,82,96,86
60118,93,94,94,93,90,79,91,86,91,87
60119,92,93,92,92,83,78,89,83,85,83
60124,93,93,93,93,86,83,93,86,93,90
60125,91,91,92,91,84,78,85,82,86,84
60126,91,90,92,93,92,80,88,83,88,88
60128,90,91,91,92,82,76,87,81,85,85
60131,89,89,90,91,80,74,88,81,86,86
60132,91,92,91,91,82,76,87,83,85,88
61317,91,90,92,90,88,82,86,85,90,90
61322,90,88,92,92,85,79,94,79,86,88
61324,94,93,95,94,90,83,88,83,96,93
61327,90,91,94,93,93,83,89,84,93,85
61344,88,84,92,93,90,81,90,81,89,84
70002,81,81,86,88,74,69,84,77,79,72
70003,85,83,90,89,83,73,85,78,90,77
70004,91,92,93,93,89,82,90,82,91,81
70005,82,81,88,89,75,70,86,77,89,72
70006,89,89,90,91,79,75,86,81,87,86
70007,85,85,91,89,82,77,87,80,85,75
70008,88,87,92,93,82,77,90,83,88,84
70010,86,86,90,89,79,72,86,81,86,75
70011,84,84,92,92,80,75,89,80,83,71
70016,83,81,88,89,77,70,89,78,82,74
70017,89,90,92,91,85,77,88,82,88,83
70018,90,90,91,93,78,76,86,81,88,80
70020,89,89,92,91,82,76,87,81,85,80
70021,88,87,90,90,81,74,88,80,89,72
70022,84,84,90,89,77,71,87,80,80,73
70024,86,86,91,91,79,75,87,80,87,71
70025,84,85,89,90,76,73,88,80,85,70
70027,83,81,87,88,75,69,83,78,85,72
70028,86,87,90,90,83,71,86,80,87,77
70029,85,84,91,90,82,75,90,80,87,77
70031,90,89,92,90,87,76,86,81,89,80
70033,87,88,91,89,81,75,89,79,88,76
70034,87,86,89,91,80,75,88,78,88,80
70035,84,83,90,90,79,72,86,77,86,71
70036,91,93,93,92,81,78,89,84,90,83
07003F,90,90,93,93,87,82,88,84,88,79
80001,85,85,89,90,82,72,88,79,77,77
80003,80,80,85,84,76,66,77,75,73,78
80004,82,79,87,86,78,69,82,77,81,74
80006,89,86,92,91,85,73,87,80,88,81
80007,86,86,92,91,84,74,90,80,81,72
80009,88,87,90,90,82,74,85,80,87,85
08002F,90,88,91,92,84,75,88,83,84,79
90001,84,82,86,90,74,68,82,78,79,74
90003,75,70,82,85,70,67,73,71,78,76
90004,86,86,89,91,77,73,86,80,84,77
90005,88,89,87,90,73,71,84,80,87,84
90011,83,81,87,89,71,69,84,77,81,71
09002F,85,83,88,92,72,76,85,82,84,81
100001,86,84,89,89,80,74,85,78,83,82
100002,83,82,86,84,73,67,80,76,80,79
100006,88,88,90,90,81,74,84,80,84,83
100007,89,88,91,89,81,76,87,81,89,86
100008,89,89,90,91,80,74,85,82,88,81
100012,89,89,91,90,82,76,88,80,85,81
100014,86,85,91,91,84,76,87,80,86,75
100017,83,82,87,88,79,70,81,77,82,80
100018,84,84,87,88,77,70,81,77,83,76
100019,83,83,88,88,75,70,82,78,84,79
